Content,Video title,Video publish time,Duration,Engaged views,Average percentage viewed (%),Stayed to watch (%),Unique viewers,New viewers,Returning viewers,Casual viewers,Regular viewers,Hypes,Hype points,Subscribers gained,Subscribers lost,Likes,Dislikes,Likes (vs. dislikes) (%),Shares,Comments added,RPM (USD),Rubies,End screen element clicks,End screen elements shown,Clicks per end screen element shown (%),Card clicks,Cards shown,Clicks per card shown (%),Card teaser clicks,Card teasers shown,Teaser clicks per card teaser shown (%),Community clip views,Watch time from community clips (hours),Remix count,Remix views,Post subscribers,Views from playlist,YouTube Premium views,YouTube Premium watch time (hours),Views,Watch time (hours),Subscribers,Estimated revenue (USD),Average view duration,Impressions,Impressions click-through rate (%)
G5r_it9Yi20,Genius of Napoleon’s Battalion Carré 🇫🇷,"Nov 8, 2025",48,10,62.69,60,10,5,5,5,0,0,0,0,0,0,0,,0,0,0.111,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0004,12,0.0843,0,0.001,0:00:30,75,1.33
rg4hKcr2PQ8,🐎 Legends of Napoleon's Cavalry,"Dec 15, 2025",150,14,40.58,60,13,3,10,10,0,0,0,0,0,1,0,100,0,0,0.071,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0039,22,0.2383,0,0.001,0:01:00,238,3.36
VLGLRSLNv8w,CAPTURE the FLAG 🇫🇷💂🏼⚔️,"Dec 22, 2025",85,6,37.18,45.45,6,2,4,4,0,0,0,0,0,-1,0,100,0,0,0.167,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0001,12,0.0533,0,0.001,0:00:31,188,1.6
ADHyIB5IFPo,"He's HERE He's THERE, He's every FUCK!N where!","Dec 22, 2024",73,45,33.55,85.11,38,37,1,1,0,0,0,0,0,0,0,,1,0,0.022,0,0,0,,0,0,,0,0,,0,0,,,0,,5,0.0148,51,0.3071,0,0.001,0:00:24,118,22.03
jdBWaMUOpMQ,Napoleon’s Cavalry ⚔️🇫🇷 WEAPONS (2/2),"Nov 5, 2025",145,9,17.22,80,3,1,2,2,0,0,0,0,0,1,0,100,0,0,0.125,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,11,0.0641,0,0.001,0:00:24,208,0.96
hvAG-DBv8uM,AUSTERLITZ the Game,"Dec 22, 2025",57,6,58.49,40,6,1,5,5,0,0,0,0,0,0,0,,0,0,0.167,0,0,0,,0,0,,0,0,,0,0,,,0,,4,0.0242,14,0.0586,0,0.001,0:00:33,229,0.87
BiydjCErYGE,Cavalry ⚔️🇫🇷 WEAPONS (1/2),"Nov 25, 2025",169,3,68.63,42.86,3,1,2,1,1,0,0,0,0,0,0,,0,0,0.333,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,9,0.0992,0,0.001,0:01:55,96,2.08
yZDQpsjC7mk,Animoog Z - Experimenting,"Dec 12, 2024",88,5,12.1,100,5,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0093,5,0.0148,0,0.001,0:00:10,50,6
Rrus4D1rUYs,Napoleonica ⚔️🇫🇷💂🏼,"Dec 23, 2025",12,4,250.86,36.36,4,0,4,3,1,0,0,0,0,1,0,100,0,0,0.25,0,0,0,,0,0,,0,0,,0,0,,,0,,3,0.0017,16,0.0363,0,0.001,0:00:30,189,0
f0p7TbLsLKQ,⚔️ General LaSalle 🐎 Napoleon’s Cavalry Legend,"Sep 18, 2025",174,4,51.33,57.14,3,2,1,1,0,0,0,0,0,-1,0,100,0,0,0.25,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,7,0.1001,0,0.001,0:01:29,252,1.19
GFU1LiSAXiM,🛹  NYC Skateboarding 🔥,"May 30, 2025",8,2,85.3,50,2,2,0,0,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,5,0.005,0,0.001,0:00:06,140,0.71
qVRAu_AlalY,Napoleon Complex Magazine,"Nov 21, 2025",8,2,78.44,66.67,2,1,1,1,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.0044,0,0.001,0:00:06,55,1.82
BVVbbLZRxcw,🇫🇷 Édouard Detaille’s Epic Paintings💂,"Aug 15, 2025",54,6,22.41,55.56,6,2,4,4,0,0,0,0,0,0,0,,0,0,0.167,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,10,0.0219,0,0.001,0:00:12,194,1.55
9o0KJtBl2Cg,1805: Austerlitz - PREMIERE Sat. 11/22! 🇫🇷,"Nov 21, 2025",106,2,28.17,33.33,2,0,2,1,1,0,0,0,0,-1,0,100,0,0,0.5,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,6,0.0185,0,0.001,0:00:29,125,1.6
x6TrrbvY0nA,Color as a Blind Person #blind #sight,"Jun 27, 2023",55,7,119.49,46.67,7,6,0,0,0,0,0,0,0,1,0,100,0,0,0.167,0,0,0,,0,0,,0,0,,0,0,,,0,,4,0.0497,20,0.1301,0,0.001,0:01:05,406,0.74
BdLO8SoGx9k,Legendary Cavalry Charge - FULL VIDEO OUT!,"Jan 18, 2025",60,2,16.13,25,2,1,1,1,0,0,0,0,0,0,0,,0,0,0.5,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,6,0.006,0,0.001,0:00:09,282,0.35
bI3n6wztY1Y,Napoleon 🇫🇷 CORPS,"Nov 27, 2025",52,9,38.85,81.82,9,3,6,6,0,0,0,0,0,0,0,,0,0,0.111,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0018,12,0.0517,0,0.001,0:00:20,312,0.96
dpPbfdbrxPQ,🐎 Marshal Ney ⚔️ Napoleon's Cavalry Badass,"Sep 18, 2025",179,15,52.19,37.93,15,7,8,7,1,0,0,1,0,-1,0,100,0,0,0.067,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0005,37,0.3969,1,0.001,0:01:33,568,1.23
h5-4KmcIR6Y,SPLINE WalkThrough Intro : LEARN 3D,"Feb 8, 2025",57,3,33.57,75,2,2,0,0,0,0,0,0,0,0,0,,0,0,0.333,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.0168,0,0.001,0:00:19,34,5.88
ebWIVsiU960,💂 AI Alien Napoleonic Cavalry 🛡️👽,"Aug 19, 2025",11,4,96.47,30.77,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0029,15,0.015,0,0.001,0:00:10,488,0.61
c4xwD4ORo1M,My Pink Panther rotoscope animation on a Y2K gameboy #bringbacktranslucenttech #art,"Apr 26, 2023",9,7,117.22,41.67,6,6,0,0,0,0,0,0,0,0,0,,0,0,0.143,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,21,0.0259,0,0.001,0:00:10,255,1.18
jyD14MHSVJY,🇫🇷🐎Culture of the Cavalry🐎🇫🇷,"Oct 10, 2025",177,4,6.29,44.44,4,2,2,1,1,0,0,0,0,0,0,,0,0,0.25,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,9,0.0143,0,0.001,0:00:11,231,1.3
Zji7lKw3Bh0,✨Napoleon’s Marengo Uniform 🖼️,"Oct 5, 2025",93,3,91.2,37.5,3,1,2,2,0,0,0,0,0,0,0,,0,0,0.333,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0157,9,0.0714,0,0.001,0:01:24,138,0.72
mfn6IFvu5sU,⚔️ General LaSalle 🐎 Napoleon’s Cavalry Hero,"Sep 11, 2025",168,15,27.58,52.63,13,3,10,9,1,0,0,0,0,2,0,100,0,0,0.077,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,25,0.1964,0,0.001,0:00:46,418,1.44
b2_haom0z58,NAPOLEON lost his VIRGINITY to a PROSTITUTE!?,"Mar 21, 2025",55,29,55.33,52.17,27,25,1,1,0,0,0,0,0,0,0,,0,0,0.037,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0017,40,0.2489,0,0.001,0:00:30,177,1.69
XSeVMkZ5uqQ,🔥Napolious BIG,"Nov 18, 2025",46,3,34.04,100,2,1,1,0,1,0,0,0,0,0,0,,0,0,0.333,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,3,0.013,0,0.001,0:00:15,58,1.72
WQBzNxD4E5U,🇺🇸 ✨FIREWORKS : Watch FULLSCREEN ^^^,"Jul 29, 2025",43,5,16.43,30.77,3,2,1,1,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0026,13,0.0132,0,0.001,0:00:07,129,0.78
1duI7Zb3hP8,SUPREME TRAIN,"Oct 21, 2024",7,4,439.94,57.14,4,4,0,0,0,0,0,0,0,0,0,,0,0,0.25,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,13,0.035,0,0.001,0:00:30,68,4.41
HKeh19opGS4,🐎 Cavalry of the Napoleonic Wars 🐎,"Sep 6, 2025",55,13,52.19,21.74,13,7,7,6,1,0,0,0,0,1,0,100,0,0,0.083,0,0,0,,0,0,,0,0,,0,0,,,0,,6,0.0267,51,0.1173,0,0.001,0:00:28,1055,0.38
EhtROfh9YqQ,MURAT ⚔️ The Sword of Napoleon 🇫🇷,"Nov 6, 2025",137,2,44.02,66.67,2,1,1,1,0,0,0,0,0,-1,0,100,0,0,0.5,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,5,0.0343,0,0.001,0:01:00,163,0
8XhKbpxWzKw,Marshal Ney ⚔️ The Bravest of the Brave,"Sep 29, 2025",178,7,63.09,55.56,6,4,2,2,0,0,0,0,0,0,0,,0,0,0.143,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0414,15,0.2199,0,0.001,0:01:52,265,1.13
Mn0kA9AosNU,Napoleon’s Cavalry ⚔️ Weapons & Equipment 🐎,"Sep 25, 2025",170,5,22.6,55.56,5,2,3,3,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0005,9,0.0547,0,0.001,0:00:38,191,2.09
3R29dFynqHM,Rotoscoping Animation by @TheMotionVisual Full Video on Channel! #animation  #rotoscoping,"Apr 11, 2023",6,13,151.11,70.59,12,11,1,1,0,0,0,0,0,0,0,,0,0,0.083,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,28,0.0347,0,0.001,0:00:09,930,0.75
PxB8KrXxsJI,Diabolican Minion Glasses & A Kesha Bootleg Tee,"Nov 16, 2024",32,2,111.98,100,1,0,1,0,1,0,0,0,0,0,0,,0,0,0.5,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.0199,0,0.001,0:00:35,20,10
B7g6y1NnV38,Marshal Jan Bessières ⚔️  Napoleon's Steadfast Cavalry Leader,"Dec 16, 2025",159,7,41.63,35,7,3,4,4,0,0,0,0,0,0,0,,0,0,0.143,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0038,21,0.1327,0,0.001,0:01:06,340,1.18
nVUebmOjJSg,Kickflip Skateboard Rotoscope Animation,"Mar 15, 2023",29,7,34.64,55.56,7,7,0,0,0,0,0,0,0,0,0,,1,0,0.143,0,0,0,,0,0,,0,0,,0,0,,,0,,3,0.0086,11,0.0213,0,0.001,0:00:10,162,1.85
h65vbcNIFiM,DIAMONDS - FULL 4K Visual LIVE NOW!,"Oct 3, 2024",14,7,41.63,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0.143,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,8,0.0113,0,0.001,0:00:05,7,0
kyLv6ghnHmM,Battle of WATERLOO 💂‍♂️ EYE WITNESS ⚔️ Hear the STORY ^,"Jul 29, 2025",72,5,26.34,80,5,4,1,1,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0032,6,0.0267,0,0.001,0:00:18,253,0.79
vpBo2YJk8Ng,🔥Napoleon’s Battalion Carré 🇫🇷,"Nov 18, 2025",53,13,57.34,58.33,13,8,5,5,0,0,0,0,0,0,0,,0,0,0.077,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0024,19,0.1113,0,0.001,0:00:30,103,2.91
_SPXguMzhq0,💂Napoleon’s Army 🇫🇷 The Corps System⚔️,"Nov 8, 2025",48,4,30.33,50,4,3,1,1,0,0,0,0,0,-1,-1,50,0,0,0.25,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0063,6,0.0173,0,0.001,0:00:14,240,1.25
63aWdrpAtT8,Procreate Rotoscope - Learn Animation on this channel!,"Oct 14, 2024",6,7,347.27,30.43,7,5,2,2,0,0,0,0,0,0,0,,0,0,0.143,0,0,0,,0,0,,0,0,,0,0,,,0,,10,0.0067,34,0.0473,0,0.001,0:00:20,316,1.9
dVUkhMzDZoM,AUSTERLITZ from ABOVE 🇫🇷,"Dec 7, 2025",27,5,54.64,45.45,5,3,2,2,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0004,11,0.0217,0,0.001,0:00:14,196,0.51
QnTKhDfnQJ4,Napoleonic Relics ⚔️🇫🇷 Marshal Ney,"Oct 16, 2025",42,9,80.15,66.67,9,6,3,3,0,0,0,0,0,0,0,,0,0,0.111,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,16,0.0855,0,0.001,0:00:33,208,1.44
31vmncBja2c,🎸🕊️✝️🤘Brand New – Jesus Christ LIVE in Newark  🖤,"Jun 30, 2025",60,5,71.1,50,5,5,0,0,0,0,0,0,0,0,0,,0,0,0.2,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0133,10,0.0614,0,0.001,0:00:42,382,1.05
tMfkSZFP5po,🔥✨Adobe Illustrator : Turntable 🎨🔥,"Aug 29, 2025",7,3,101.61,50,3,3,0,0,0,0,0,0,0,0,0,,0,0,0.333,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,5,0.0069,0,0.001,0:00:07,234,0.85
Y02-NgdT2wo,Watch HERE ^^^,"Jul 17, 2025",19,3,3658.92,100,1,0,1,1,0,0,0,0,0,0,0,,0,0,0.333,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,10,0.5793,0,0.001,0:11:35,12,16.67
J0ND0VvpNIM,Coming SOON : SUBSCRIBE ^^^,"Dec 17, 2025",18,2,84.44,66.67,2,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0061,4,0.0084,0,0,0:00:15,98,1.02
0HViHjgLeXY,🇫🇷 EPIC Napoleon Channel!,"Nov 25, 2025",41,3,76.09,25,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,7,0.0265,0,0,0:00:31,102,1.96
ZU-pdqrJ5os,DANUBE BRIDGE 🇫🇷 The Road to AUSTERLITZ 💂‍♂️,"Nov 27, 2025",54,7,52.66,37.5,7,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,19,0.0593,0,0,0:00:28,209,1.91
QghPsuwZIYQ,The Black Box - Learn 3D!,"May 8, 2025",8,1,112.74,50,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,3,0.0028,0,0,0:00:09,13,0
MYOb5s6Telg,Brand New - Dallas 3/26/25 - Jesse Lacey - Play Crack the Sky #brandnew,"Mar 29, 2025",60,3,36.61,28.57,3,3,0,0,0,0,0,0,0,-1,0,100,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,3,0.0023,8,0.0205,0,0,0:00:21,200,0.5
_jZR22c4qtY,Voxel Subway Station - @TheMotionVisual #3dart #art #3danimation #graffiti,"Mar 23, 2023",17,2,44.04,50,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.0052,0,0,0:00:07,79,1.27
Oy1qh3MuRkA,3D Animation in SPLINE!,"Jun 10, 2025",8,2,73.13,66.67,2,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,3,0.0041,0,0,0:00:05,203,0.49
gti1rTzXkoI,Getting Shady,"Nov 8, 2024",8,1,99.25,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0022,0,0,0:00:07,10,10
6ELHhUk_xVg,SPLINE x MIXAMO 🔥 3D FIGURES!,"Jun 13, 2025",15,1,148.8,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0062,0,0,0:00:22,57,0
gUe1jyY_Mnw,💀🔥Native Huichol Skull : 3D Animation 🌈✨,"Jun 17, 2025",8,1,96.25,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0021,2,0.0021,0,0,0:00:07,39,0
F7T-qtsNTG0,STREETWEAR 🌆 HANDMADE NYC Shirts!🗽,"Jun 21, 2025",17,1,286.47,100,1,1,0,0,0,0,0,0,0,-1,0,100,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,3,0.0135,0,0,0:00:48,51,1.96
U8G4h4ndMVI,🔥👉Make 3D Animations in Spline✨🖼️,"Sep 8, 2025",40,1,128.93,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0143,0,0,0:00:51,296,0
xmK7thBh7SU,🐎Napoleons Cavalry⚔️,"Sep 28, 2025",97,3,51.71,33.33,3,0,3,2,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,9,0.0448,0,0,0:00:50,166,1.2
8D9Wh4Kcv-U,SPLINE Character Animations - Body Motions added to my Custom Stickman Guy! (: #animation,"Aug 12, 2024",12,7,103.76,58.33,7,7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,4,0.0096,14,0.0266,0,0,0:00:12,241,2.49
AsoBVvH0oZU,Let’s go YANKEES,"Oct 22, 2024",15,1,788.13,100,1,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,5,0.0328,0,0,0:01:58,2,50
pfqOHHKMBKg,⚔️The Emperor's Men 🐎,"Oct 11, 2025",98,2,24.03,18.18,1,1,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.001,8,0.0147,0,0,0:00:23,383,0.26
tdukFCX2NM4,🐎 Napoleon's Cavalry LEGENDS,"Nov 26, 2025",5,1,186.2,25,1,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,5,0.0039,0,0,0:00:09,143,0.7
hirDwcvChuI,Fit Check 💖💙 Romeo + Juliet Vibes ✨,"Aug 19, 2025",6,1,74.33,50,1,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0018,0,0,0:00:04,84,2.38
w7sSi6zY3KY,Hand Drawn Animation - ROTOSCOPE,"Feb 14, 2025",33,1,27.15,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,1,0.0025,0,0,0:00:08,38,2.63
aS88VFry_Mo,🔥Marshal MURAT🇫🇷🐎💂✨,"Nov 17, 2025",137,3,28.76,37.5,3,2,1,1,0,0,0,0,0,1,0,100,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0003,9,0.0343,0,0,0:00:39,119,1.68
s-KOY7DkZXM,Magical Christmas Moments with Santa 🎅✨- Frank Sinatra's Holiday Classic 🎄,"Dec 11, 2024",49,1,0,50,1,1,0,0,0,0,0,0,0,0,-1,-0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0004,0,0,0:00:00,34,0
8sc2cwQ0Fnw,Smokin' Crypto - LEARN 3D Here!,"Jan 24, 2025",13,1,108.18,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0039,0,0,0:00:14,22,4.55
StGcQgh9r1k,ANTI A.I. ART SHOW: DON’T TOUCH the ART: I’m in a show! #nycart,"May 28, 2023",15,1,102,50,1,1,0,0,0,0,0,0,0,-1,0,100,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,3,0.0045,0,0,0:00:15,180,0.56
6virL5bVRWI,PIXEL DISCO - LEARN 3D Animation HERE!,"Sep 20, 2024",8,1,95.5,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0021,0,0,0:00:07,16,0
40rffnGvwF0,🌆 Handmade NYC Skyline Shirts! 🗽,"Jun 20, 2025",15,1,36.67,50,1,1,0,0,0,0,0,0,0,-1,0,100,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0022,0,0,0:00:05,42,2.38
RSzjBoNjR00,💂 Napoleon's GENIUS 🇫🇷,"Oct 19, 2025",53,2,69.02,33.33,2,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,5,0.0219,0,0,0:00:36,214,0.47
oE1qIM2tAxI,The Last Knights of Europe ⚔️🇫🇷💂 Napoleonic Cavalry,"Nov 8, 2025",150,3,14.3,20,3,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,10,0.0206,0,0,0:00:21,174,1.15
jbFQ9EaePdE,Napoleon 🇫🇷 RELICS of the EMPIRE ⚔️,"Nov 1, 2025",13,3,81.5,66.67,3,1,2,2,0,0,0,0,0,-1,0,100,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.0096,0,0,0:00:10,122,0
0jXECKPa_EA,AUSTERLITZ Aftermath 🇫🇷 PT. 3,"Nov 20, 2025",81,2,56.84,50,2,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,5,0.0261,0,0,0:00:46,126,0
XA4KjZ0W6ak,New York City T-shirt,"Apr 24, 2025",10,1,112.25,33.33,1,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.0036,0,0,0:00:11,52,0
GZ7VgVYV0mU,DANUBE BRIDGE 🇫🇷  💂‍♂️,"Dec 6, 2025",54,2,12.04,16.67,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0008,13,0.008,0,0,0:00:06,196,0.51
Koq0Ka5hrFI,🔥Like NAPOLEON?✨,"Nov 19, 2025",46,3,26.45,100,3,1,2,1,1,0,0,1,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,3,0.0101,1,0,0:00:12,106,1.89
fbKeJyblU7o,Chopped Cheese or someone gets the Chopper!!!,"Nov 28, 2024",10,1,55.9,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,1,0.0016,0,0,0:00:05,13,0
UCUjdDOHIl0,💀 Psychedelic Skull! ✨,"Jun 28, 2025",15,2,43.78,33.33,2,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0011,4,0.0053,0,0,0:00:06,176,0
kDqwUyvgkMw,Napoleon’s Supper at Beaucaire 🇫🇷 in English,"Dec 15, 2025",24,3,57.3,25,3,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,11,0.0138,0,0,0:00:13,245,0.82
GBIEqudpeJM,💂 Faces of Napoleon’s Army 🇫🇷 REAL Veteran Photos,"Nov 8, 2025",178,7,15.93,44.44,6,2,4,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,11,0.0572,0,0,0:00:28,238,1.26
4GSSCpeNYhA,NYC SUBWAY BROOKLYN - 3D VOXEL LiDAR SCAN of L TRAIN = Williamsburg Bushwick - SUB 2 Learn NEW TOOLS,"Aug 22, 2024",19,2,52.82,33.33,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.0062,0,0,0:00:10,42,2.38
FA0Xrgnq4SY,NAPOLEON BONAPARTE 🇫🇷,"Oct 18, 2025",128,13,29.12,66.67,12,12,0,0,0,0,0,0,0,-1,0,100,3,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0003,16,0.1354,0,0,0:00:37,134,0
ZeZxELVNVWY,🇬🇧 BRITANNIA RULE the RAVES ✨,"Nov 5, 2025",67,1,20.1,25,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,4,0.005,0,0,0:00:13,158,0
qV86GOawIlk,CAVALRY- Full Video OUT NOW! #napoleon #cavalry,"Mar 20, 2025",13,4,79.89,11.54,4,3,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0009,26,0.0213,0,0,0:00:10,464,0.22
QWGkC38xrtw,I swallowed a MINECRAFT!,"May 27, 2025",8,1,98.54,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,2,0.0022,0,0,0:00:07,59,0
WvPpm6NHDGA,🔥 LODI 🇫🇷 Napoleon’s First Glory✨,"Oct 17, 2025",61,1,21.07,33.33,1,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0036,3,0.0039,0,0,0:00:12,235,0.43
8PRnNEmVbK0,🎮 Napoleon 64 🐎,"Dec 6, 2025",26,5,50.08,55.56,5,3,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0007,10,0.0197,0,0,0:00:13,136,2.21
N7p2AAfXhzo,ROY G. BIV,"Mar 11, 2025",13,1,32.48,12.5,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,8,0.0037,0,0,0:00:04,201,0.5
wqfngFuCQuE,Nintendo Switch Product Shoot : 3D Model Virtual Footage & Video Effects #3danimation,"Jun 26, 2023",17,1,66.23,100,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,1,0.0031,0,0,0:00:11,28,0
nmh4da1w0Fw,🧬 Molecule: @CBREWSTERART 3D Animation & Blender Art,"Mar 27, 2023",15,4,71,25,3,2,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,1,0.0009,7,0.0139,0,0,0:00:10,162,1.85
ZfGsuo_0U2Q,NAPOLEON 1805 🇫🇷 AUSTERLITZ,"Nov 16, 2025",118,1,4.8,33.33,1,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,0,0,3,0.0024,0,0,0:00:05,150,0.67
O3jFwPIggyA,SPLINE Tutorials,"Mar 14, 2025",11,6,88.85,71.43,6,4,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,,,0,,2,0.0028,9,0.018,0,0,0:00:09,142,3.52
